Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
115.00,2,TRUE,TRUE,TRUE,Punak,5405000000.00,180166.67
90.00,2,TRUE,TRUE,TRUE,Darabad,5300000000.00,176666.67
95.00,2,TRUE,TRUE,TRUE,North Program Organization,4300000000.00,143333.33
105.00,2,TRUE,TRUE,TRUE,Pardis,750000000.00,25000.00
63.00,2,TRUE,TRUE,TRUE,Amir Bahador,1638000000.00,54600.00
185.00,3,TRUE,TRUE,TRUE,Pasdaran,13000000000.00,433333.33
250.00,3,TRUE,TRUE,TRUE,Elahieh,40000000000.00,1333333.33
88.00,2,TRUE,TRUE,FALSE,Northern Janatabad,3850000000.00,128333.33
95.00,2,TRUE,TRUE,TRUE,Southern Program Organization,4300000000.00,143333.33
108.00,2,TRUE,TRUE,TRUE,Heravi,6400000000.00,213333.33
90.00,2,TRUE,TRUE,TRUE,Southern Janatabad,3780000000.00,126000.00
160.00,3,TRUE,TRUE,TRUE,Velenjak,9600000000.00,320000.00
78.00,2,FALSE,TRUE,TRUE,Parand,425000000.00,14166.67
120.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,590000000.00,19666.67
158.00,3,TRUE,TRUE,TRUE,Pasdaran,11060000000.00,368666.67
56.00,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2250000000.00,75000.00
155.00,3,TRUE,TRUE,TRUE,Pasdaran,13175000000.00,439166.67
100.00,2,TRUE,TRUE,TRUE,Southern Janatabad,5700000000.00,190000.00
182.00,3,TRUE,TRUE,TRUE,Saadat Abad,11500000000.00,383333.33
63.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2250000000.00,75000.00
60.00,1,TRUE,TRUE,TRUE,Northern Chitgar,875000000.00,29166.67
125.00,2,TRUE,TRUE,TRUE,Shahrake Qods,1030000000.00,34333.33
53.00,1,FALSE,FALSE,FALSE,Shahrake Qods,395000000.00,13166.67
150.00,3,TRUE,TRUE,TRUE,Ekhtiarieh,9500000000.00,316666.67
62.00,2,TRUE,TRUE,FALSE,Punak,2200000000.00,73333.33
113.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,6000000000.00,200000.00
93.00,2,TRUE,TRUE,FALSE,Parand,650000000.00,21666.67
84.00,2,TRUE,TRUE,TRUE,Damavand,2150000000.00,71666.67
83.00,2,TRUE,TRUE,TRUE,Jeyhoon,2200000000.00,73333.33
150.00,3,TRUE,TRUE,TRUE,Gheitarieh,13000000000.00,433333.33
147.00,3,TRUE,TRUE,TRUE,Ekhtiarieh,9600000000.00,320000.00
75.00,2,TRUE,TRUE,TRUE,Saadat Abad,5500000000.00,183333.33
119.00,2,TRUE,TRUE,TRUE,Shahran,4700000000.00,156666.67
105.00,2,TRUE,TRUE,TRUE,Saadat Abad,4800000000.00,160000.00
70.00,2,TRUE,TRUE,TRUE,,4830000000.00,161000.00
115.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,6300000000.00,210000.00
179.00,3,TRUE,TRUE,TRUE,Velenjak,8055000000.00,268500.00
86.00,2,TRUE,TRUE,TRUE,Central Janatabad,3600000000.00,120000.00
70.00,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,3650000000.00,121666.67
48.00,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,1750000000.00,58333.33
70.00,2,FALSE,TRUE,TRUE,Komeil,1250000000.00,41666.67
102.00,2,TRUE,TRUE,TRUE,Saadat Abad,6120000000.00,204000.00
85.00,2,TRUE,FALSE,TRUE,Pardis,470000000.00,15666.67
72.00,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2400000000.00,80000.00
120.00,2,TRUE,TRUE,TRUE,Shahrake Qods,1050000000.00,35000.00
180.00,3,TRUE,TRUE,TRUE,Saadat Abad,14500000000.00,483333.33
138.00,3,TRUE,TRUE,TRUE,Saadat Abad,9300000000.00,310000.00
87.00,2,TRUE,TRUE,TRUE,Shahrake Qods,960000000.00,32000.00
705.00,5,TRUE,TRUE,FALSE,Abazar,91000000000.00,3033333.33
200.00,3,TRUE,TRUE,TRUE,Saadat Abad,16000000000.00,533333.33
87.00,2,TRUE,TRUE,TRUE,Pardis,570000000.00,19000.00
75.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3350000000.00,111666.67
66.00,2,TRUE,TRUE,TRUE,Ostad Moein,1580000000.00,52666.67
57.00,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2900000000.00,96666.67
62.00,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2650000000.00,88333.33
65.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3100000000.00,103333.33
70.00,1,FALSE,TRUE,FALSE,Saadat Abad,3300000000.00,110000.00
65.00,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2800000000.00,93333.33
100.00,2,TRUE,TRUE,TRUE,Ostad Moein,2800000000.00,93333.33
210.00,3,TRUE,TRUE,TRUE,Saadat Abad,16400000000.00,546666.67
110.00,2,TRUE,TRUE,TRUE,Saadat Abad,8900000000.00,296666.67
68.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2900000000.00,96666.67
101.00,2,TRUE,TRUE,TRUE,Saadat Abad,5555000000.00,185166.67
85.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,5000000000.00,166666.67
165.00,3,TRUE,TRUE,TRUE,Saadat Abad,10500000000.00,350000.00
300.00,4,TRUE,TRUE,TRUE,Saadat Abad,30000000000.00,1000000.00
245.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,19000000000.00,633333.33
105.00,2,TRUE,TRUE,FALSE,Andisheh,1000000000.00,33333.33
135.00,2,TRUE,TRUE,TRUE,Saadat Abad,8800000000.00,293333.33
130.00,3,TRUE,TRUE,TRUE,Saadat Abad,9300000000.00,310000.00
83.00,2,TRUE,FALSE,TRUE,Saadat Abad,4600000000.00,153333.33
60.00,1,TRUE,TRUE,TRUE,Saadat Abad,4650000000.00,155000.00
52.00,1,TRUE,TRUE,TRUE,Southern Program Organization,2750000000.00,91666.67
60.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2850000000.00,95000.00
60.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2850000000.00,95000.00
70.00,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3000000000.00,100000.00
140.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,11200000000.00,373333.33
120.00,2,TRUE,TRUE,TRUE,Saadat Abad,6800000000.00,226666.67
62.00,1,TRUE,TRUE,TRUE,Shahrake Qods,510000000.00,17000.00
70.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2600000000.00,86666.67
150.00,3,TRUE,TRUE,TRUE,Saadat Abad,9500000000.00,316666.67
69.00,2,TRUE,TRUE,FALSE,Shahran,1850000000.00,61666.67
97.00,2,TRUE,TRUE,TRUE,Pardis,770000000.00,25666.67
70.00,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2600000000.00,86666.67
100.00,2,TRUE,TRUE,TRUE,Jeyhoon,2300000000.00,76666.67
75.00,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2500000000.00,83333.33
103.00,2,TRUE,TRUE,TRUE,Azarbaijan,3150000000.00,105000.00
85.00,2,TRUE,TRUE,TRUE,Shahran,2650000000.00,88333.33
150.00,3,TRUE,TRUE,TRUE,Punak,10500000000.00,350000.00
66.00,2,TRUE,TRUE,TRUE,Qalandari,4250000000.00,141666.67
106.00,2,TRUE,TRUE,TRUE,Pardis,800000000.00,26666.67
101.00,2,TRUE,FALSE,TRUE,Pirouzi,3300000000.00,110000.00
290.00,4,TRUE,TRUE,TRUE,Aqdasieh,27000000000.00,900000.00
106.00,2,TRUE,TRUE,TRUE,Saadat Abad,6000000000.00,200000.00
107.00,3,TRUE,TRUE,FALSE,Eram,2970000000.00,99000.00
122.00,2,TRUE,TRUE,TRUE,Jeyhoon,3900000000.00,130000.00
195.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,19500000000.00,650000.00
98.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3200000000.00,106666.67
105.00,2,TRUE,TRUE,TRUE,Pardis,700000000.00,23333.33
98.00,2,TRUE,TRUE,TRUE,Pardis,770000000.00,25666.67
200.00,3,TRUE,TRUE,TRUE,Gheitarieh,16000000000.00,533333.33
400.00,4,TRUE,TRUE,TRUE,Elahieh,63000000000.00,2100000.00
110.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,8300000000.00,276666.67
95.00,2,TRUE,TRUE,TRUE,Ostad Moein,2950000000.00,98333.33
60.00,1,TRUE,TRUE,TRUE,Southern Program Organization,2400000000.00,80000.00
76.00,2,FALSE,FALSE,FALSE,Parand,345000000.00,11500.00
222.00,3,TRUE,TRUE,TRUE,Gheitarieh,19800000000.00,660000.00
120.00,2,TRUE,TRUE,TRUE,Punak,6000000000.00,200000.00
90.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,6000000000.00,200000.00
270.00,3,TRUE,TRUE,TRUE,Kamranieh,26500000000.00,883333.33
110.00,2,TRUE,TRUE,FALSE,Southern Program Organization,3580000000.00,119333.33
84.00,2,TRUE,TRUE,TRUE,Shahrake Qods,982000000.00,32733.33
76.00,2,TRUE,TRUE,TRUE,Shahrake Qods,870000000.00,29000.00
75.00,2,FALSE,TRUE,TRUE,Parand,400000000.00,13333.33
170.00,4,TRUE,TRUE,TRUE,Andisheh,3060000000.00,102000.00
92.00,2,FALSE,TRUE,FALSE,Andisheh,930000000.00,31000.00
122.00,3,TRUE,TRUE,FALSE,Parand,850000000.00,28333.33
170.00,3,TRUE,TRUE,TRUE,Ekhtiarieh,7800000000.00,260000.00
147.00,3,TRUE,TRUE,TRUE,Pasdaran,8350000000.00,278333.33
47.00,1,FALSE,TRUE,FALSE,Jeyhoon,850000000.00,28333.33
100.00,2,TRUE,TRUE,TRUE,Pasdaran,6000000000.00,200000.00
180.00,3,TRUE,TRUE,TRUE,Saadat Abad,13500000000.00,450000.00
90.00,2,TRUE,TRUE,TRUE,Northern Janatabad,3150000000.00,105000.00
180.00,3,TRUE,TRUE,TRUE,Saadat Abad,13500000000.00,450000.00
80.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2550000000.00,85000.00
59.00,1,TRUE,FALSE,TRUE,Pirouzi,1600000000.00,53333.33
87.00,2,TRUE,TRUE,TRUE,Pardis,850000000.00,28333.33
50.00,1,FALSE,TRUE,TRUE,Ostad Moein,1000000000.00,33333.33
123.00,3,TRUE,TRUE,TRUE,Gheitarieh,7400000000.00,246666.67
56.00,1,TRUE,TRUE,TRUE,Feiz Garden,2200000000.00,73333.33
105.00,2,TRUE,TRUE,TRUE,Pardis,945000000.00,31500.00
57.00,1,TRUE,TRUE,TRUE,Azarbaijan,1750000000.00,58333.33
78.00,2,TRUE,TRUE,TRUE,Southern Janatabad,3500000000.00,116666.67
92.00,2,TRUE,TRUE,TRUE,Southern Janatabad,3880000000.00,129333.33
100.00,2,TRUE,TRUE,TRUE,Pardis,1050000000.00,35000.00
152.00,3,TRUE,TRUE,TRUE,Saadat Abad,9800000000.00,326666.67
155.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,9000000000.00,300000.00
115.00,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,3870000000.00,129000.00
145.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,11000000000.00,366666.67
115.00,2,TRUE,TRUE,TRUE,Yousef Abad,5400000000.00,180000.00
60.00,1,TRUE,TRUE,FALSE,Central Janatabad,2190000000.00,73000.00
160.00,3,TRUE,TRUE,TRUE,Gheitarieh,10200000000.00,340000.00
101.00,2,TRUE,TRUE,TRUE,North Program Organization,5150000000.00,171666.67
98.00,2,TRUE,TRUE,TRUE,Southern Janatabad,3600000000.00,120000.00
92.00,2,TRUE,TRUE,TRUE,Punak,3870000000.00,129000.00
90.00,2,TRUE,TRUE,TRUE,Northern Janatabad,3880000000.00,129333.33
150.00,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,7200000000.00,240000.00
106.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2960000000.00,98666.67
135.00,3,TRUE,TRUE,TRUE,Dehkade Olampic,4200000000.00,140000.00
105.00,2,TRUE,TRUE,TRUE,Pardis,890000000.00,29666.67
209.00,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,13000000000.00,433333.33
115.00,2,TRUE,TRUE,FALSE,Tarasht,3600000000.00,120000.00
110.00,2,TRUE,TRUE,FALSE,Water Organization,3950000000.00,131666.67
90.00,2,FALSE,TRUE,TRUE,Northern Janatabad,3150000000.00,105000.00
190.00,3,TRUE,TRUE,TRUE,Aqdasieh,24000000000.00,800000.00
54.00,1,FALSE,TRUE,TRUE,Punak,2000000000.00,66666.67
133.00,3,TRUE,TRUE,TRUE,Gheitarieh,13300000000.00,443333.33
200.00,3,TRUE,TRUE,TRUE,Ajudaniye,27000000000.00,900000.00
220.00,3,TRUE,TRUE,TRUE,Kamranieh,33600000000.00,1120000.00
130.00,3,TRUE,TRUE,TRUE,Gheitarieh,8700000000.00,290000.00
123.00,3,TRUE,TRUE,FALSE,Azadshahr,3450000000.00,115000.00
105.00,2,TRUE,TRUE,TRUE,Dehkade Olampic,4100000000.00,136666.67
103.00,3,TRUE,TRUE,TRUE,Shahran,4128000000.00,137600.00
105.00,2,TRUE,TRUE,TRUE,Pardis,710000000.00,23666.67
161.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,6400000000.00,213333.33
115.00,3,FALSE,TRUE,TRUE,Shahrake Qods,1600000000.00,53333.33
85.00,2,FALSE,FALSE,FALSE,Azadshahr,3100000000.00,103333.33
50.00,2,TRUE,TRUE,FALSE,Shahran,1820000000.00,60666.67
160.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,6700000000.00,223333.33
232.00,3,TRUE,TRUE,TRUE,Farmanieh,23000000000.00,766666.67
98.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3220000000.00,107333.33
117.00,2,TRUE,TRUE,TRUE,Shahran,3880000000.00,129333.33
77.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3400000000.00,113333.33
100.00,2,TRUE,TRUE,FALSE,Yousef Abad,3950000000.00,131666.67
85.00,2,TRUE,TRUE,FALSE,Northern Janatabad,2950000000.00,98333.33
145.00,3,TRUE,TRUE,TRUE,Farmanieh,11000000000.00,366666.67
127.00,3,TRUE,TRUE,TRUE,Hakimiyeh,4480000000.00,149333.33
79.00,2,TRUE,TRUE,TRUE,Shahran,2950000000.00,98333.33
120.00,2,TRUE,TRUE,TRUE,Gheitarieh,11000000000.00,366666.67
173.00,3,TRUE,TRUE,TRUE,Niavaran,11000000000.00,366666.67
195.00,3,TRUE,TRUE,TRUE,Farmanieh,17280000000.00,576000.00
66.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2270000000.00,75666.67
100.00,2,TRUE,TRUE,TRUE,Gheitarieh,8000000000.00,266666.67
140.00,3,TRUE,TRUE,TRUE,Gheitarieh,11150000000.00,371666.67
93.00,2,TRUE,TRUE,TRUE,Atabak,1300000000.00,43333.33
80.00,2,TRUE,TRUE,TRUE,Yousef Abad,4250000000.00,141666.67
119.00,2,TRUE,TRUE,TRUE,Shahran,5400000000.00,180000.00
100.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,6500000000.00,216666.67
115.00,2,TRUE,TRUE,TRUE,Shahran,3840000000.00,128000.00
52.00,1,TRUE,TRUE,TRUE,Ekhtiarieh,3700000000.00,123333.33
136.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1360000000.00,45333.33
95.00,2,TRUE,TRUE,TRUE,Shahran,5000000000.00,166666.67
83.00,3,TRUE,TRUE,TRUE,Shahran,3100000000.00,103333.33
100.00,2,TRUE,TRUE,TRUE,Shahrake Qods,1700000000.00,56666.67
70.00,2,TRUE,TRUE,FALSE,Shahran,2550000000.00,85000.00
73.00,2,TRUE,TRUE,FALSE,Shahran,2580000000.00,86000.00
70.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2000000000.00,66666.67
105.00,2,TRUE,TRUE,TRUE,Pardis,500000000.00,16666.67
69.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2050000000.00,68333.33
87.00,2,TRUE,TRUE,TRUE,Pardis,530000000.00,17666.67
66.00,1,TRUE,TRUE,TRUE,Pardis,720000000.00,24000.00
98.00,2,TRUE,TRUE,TRUE,Pardis,1000000000.00,33333.33
64.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,1980000000.00,66000.00
65.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2000000000.00,66666.67
85.00,2,TRUE,TRUE,TRUE,Central Janatabad,3350000000.00,111666.67
85.00,2,TRUE,TRUE,TRUE,Punak,4500000000.00,150000.00
93.00,2,TRUE,TRUE,TRUE,Gheitarieh,5600000000.00,186666.67
155.00,3,TRUE,TRUE,TRUE,Heravi,9000000000.00,300000.00
450.00,2,FALSE,FALSE,FALSE,Absard,4500000000.00,150000.00
117.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,6800000000.00,226666.67
85.00,2,TRUE,TRUE,TRUE,Pakdasht,640000000.00,21333.33
500.00,4,TRUE,TRUE,FALSE,Damavand,20000000000.00,666666.67
900.00,3,TRUE,TRUE,FALSE,Damavand,8500000000.00,283333.33
60.00,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,875000000.00,29166.67
60.00,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,870000000.00,29000.00
58.00,2,TRUE,TRUE,TRUE,Sabalan,1200000000.00,40000.00
118.00,2,TRUE,TRUE,TRUE,Shahrake Qods,960000000.00,32000.00
98.00,2,TRUE,TRUE,TRUE,Gheitarieh,8700000000.00,290000.00
60.00,1,FALSE,TRUE,TRUE,Narmak,2100000000.00,70000.00
85.00,2,TRUE,TRUE,TRUE,Gheitarieh,7400000000.00,246666.67
110.00,2,TRUE,TRUE,TRUE,Heravi,5000000000.00,166666.67
190.00,3,TRUE,TRUE,TRUE,Gheitarieh,12000000000.00,400000.00
235.00,3,TRUE,TRUE,TRUE,Gheitarieh,24000000000.00,800000.00
150.00,3,TRUE,TRUE,TRUE,Gheitarieh,14500000000.00,483333.33
197.00,3,TRUE,TRUE,TRUE,Gheitarieh,13300000000.00,443333.33
153.00,2,TRUE,TRUE,TRUE,Gheitarieh,13300000000.00,443333.33
99.00,2,TRUE,TRUE,TRUE,Heravi,4900000000.00,163333.33
195.00,3,TRUE,TRUE,TRUE,Gheitarieh,19900000000.00,663333.33
125.00,2,TRUE,TRUE,TRUE,Gheitarieh,11600000000.00,386666.67
85.00,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000.00,243333.33
103.00,2,TRUE,TRUE,TRUE,Heravi,6640000000.00,221333.33
235.00,3,TRUE,TRUE,TRUE,Gheitarieh,25500000000.00,850000.00
107.00,2,TRUE,TRUE,TRUE,Velenjak,13200000000.00,440000.00
195.00,3,TRUE,TRUE,TRUE,Gheitarieh,19500000000.00,650000.00
170.00,3,FALSE,FALSE,FALSE,Gheitarieh,14500000000.00,483333.33
153.00,3,TRUE,TRUE,TRUE,Gheitarieh,13000000000.00,433333.33
90.00,2,TRUE,TRUE,TRUE,Pirouzi,2650000000.00,88333.33
88.00,2,TRUE,TRUE,TRUE,Gheitarieh,7600000000.00,253333.33
100.00,2,TRUE,TRUE,TRUE,Gheitarieh,8500000000.00,283333.33
100.00,2,TRUE,TRUE,TRUE,Saadat Abad,6500000000.00,216666.67
203.00,3,TRUE,TRUE,TRUE,Araj,13800000000.00,460000.00
200.00,3,TRUE,TRUE,TRUE,Aqdasieh,13300000000.00,443333.33
200.00,3,TRUE,TRUE,TRUE,Araj,13700000000.00,456666.67
116.00,3,TRUE,TRUE,TRUE,Gheitarieh,8000000000.00,266666.67
202.00,3,FALSE,FALSE,FALSE,Araj,13300000000.00,443333.33
202.00,3,TRUE,TRUE,TRUE,Aqdasieh,13200000000.00,440000.00
61.00,1,TRUE,TRUE,TRUE,Si Metri Ji,1318000000.00,43933.33
70.00,2,TRUE,TRUE,TRUE,Jeyhoon,1550000000.00,51666.67
62.00,2,TRUE,TRUE,TRUE,Beryanak,1400000000.00,46666.67
200.00,3,TRUE,TRUE,TRUE,Araj,13300000000.00,443333.33
120.00,3,TRUE,TRUE,TRUE,Ostad Moein,3950000000.00,131666.67
87.00,2,TRUE,TRUE,TRUE,Amirabad,4780000000.00,159333.33
200.00,3,TRUE,TRUE,TRUE,Aqdasieh,13400000000.00,446666.67
80.00,2,TRUE,TRUE,TRUE,Parand,500000000.00,16666.67
202.00,3,FALSE,FALSE,FALSE,Araj,13500000000.00,450000.00
57.00,1,FALSE,TRUE,TRUE,Ostad Moein,1320000000.00,44000.00
202.00,3,TRUE,TRUE,TRUE,Araj,13700000000.00,456666.67
84.00,2,TRUE,TRUE,TRUE,Pirouzi,2250000000.00,75000.00
202.00,3,TRUE,TRUE,TRUE,Aqdasieh,14700000000.00,490000.00
93.00,2,TRUE,TRUE,TRUE,Saadat Abad,5600000000.00,186666.67
85.00,2,TRUE,TRUE,TRUE,Gheitarieh,8000000000.00,266666.67
100.00,2,TRUE,TRUE,TRUE,Saadat Abad,7400000000.00,246666.67
153.00,2,TRUE,TRUE,TRUE,Aqdasieh,10500000000.00,350000.00
122.00,3,TRUE,TRUE,TRUE,Saadat Abad,8000000000.00,266666.67
150.00,2,TRUE,TRUE,TRUE,Aqdasieh,10500000000.00,350000.00
56.00,2,TRUE,TRUE,TRUE,Ostad Moein,1500000000.00,50000.00
150.00,2,TRUE,TRUE,TRUE,Araj,10500000000.00,350000.00
202.00,3,TRUE,TRUE,TRUE,Araj,14300000000.00,476666.67
201.00,3,TRUE,TRUE,TRUE,Aqdasieh,14200000000.00,473333.33
140.00,3,TRUE,TRUE,TRUE,Shahrake Qods,2590000000.00,86333.33
200.00,3,TRUE,TRUE,TRUE,Aqdasieh,14000000000.00,466666.67
67.00,2,TRUE,TRUE,FALSE,Jeyhoon,1500000000.00,50000.00
86.00,2,TRUE,TRUE,TRUE,Gheitarieh,7200000000.00,240000.00
120.00,3,TRUE,TRUE,TRUE,Ostad Moein,3950000000.00,131666.67
84.00,2,TRUE,TRUE,TRUE,Gheitarieh,7400000000.00,246666.67
86.00,2,TRUE,TRUE,TRUE,Central Janatabad,3800000000.00,126666.67
85.00,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000.00,243333.33
67.00,2,TRUE,TRUE,TRUE,Shahran,2300000000.00,76666.67
90.00,2,TRUE,TRUE,TRUE,Northern Janatabad,4800000000.00,160000.00
83.00,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000.00,243333.33
70.00,2,TRUE,TRUE,TRUE,Jeyhoon,1730000000.00,57666.67
88.00,2,TRUE,TRUE,TRUE,Shahrake Qods,1135200000.00,37840.00
167.00,3,TRUE,TRUE,TRUE,Gheitarieh,11000000000.00,366666.67
100.00,2,FALSE,FALSE,FALSE,Shahrake Qods,650000000.00,21666.67
100.00,2,TRUE,TRUE,TRUE,Shahrake Qods,1000000000.00,33333.33
60.00,2,TRUE,TRUE,TRUE,Southern Janatabad,2300000000.00,76666.67
155.00,3,TRUE,TRUE,TRUE,Gheitarieh,11000000000.00,366666.67
76.00,2,TRUE,TRUE,TRUE,Jeyhoon,1850000000.00,61666.67
90.00,2,TRUE,TRUE,TRUE,Shahrake Qods,900000000.00,30000.00
65.00,1,TRUE,TRUE,TRUE,Shahrake Qods,535000000.00,17833.33
80.00,2,TRUE,TRUE,TRUE,Shahrake Qods,680000000.00,22666.67
135.00,2,TRUE,TRUE,TRUE,Gheitarieh,8700000000.00,290000.00
94.00,2,TRUE,TRUE,TRUE,Shahrake Qods,950000000.00,31666.67
110.00,2,TRUE,TRUE,TRUE,Gheitarieh,8200000000.00,273333.33
115.00,3,TRUE,TRUE,TRUE,Farmanieh,6900000000.00,230000.00
170.00,3,TRUE,TRUE,TRUE,Gheitarieh,11200000000.00,373333.33
115.00,3,FALSE,TRUE,TRUE,Farmanieh,6900000000.00,230000.00
60.00,1,FALSE,FALSE,FALSE,Damavand,900000000.00,30000.00
105.00,2,TRUE,TRUE,TRUE,Saadat Abad,5800000000.00,193333.33
61.00,2,FALSE,TRUE,FALSE,Salsabil,1040000000.00,34666.67
100.00,2,TRUE,TRUE,TRUE,Saadat Abad,6000000000.00,200000.00
145.00,3,TRUE,TRUE,TRUE,Jeyhoon,4600000000.00,153333.33
87.00,2,TRUE,TRUE,TRUE,Pardis,479000000.00,15966.67
87.00,2,TRUE,TRUE,TRUE,Pardis,496000000.00,16533.33
115.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,6500000000.00,216666.67
85.00,2,TRUE,TRUE,TRUE,Pardis,690000000.00,23000.00
67.00,2,TRUE,TRUE,FALSE,Punak,2280000000.00,76000.00
94.00,2,TRUE,TRUE,TRUE,Shahran,2280000000.00,76000.00
90.00,2,TRUE,TRUE,TRUE,Shahran,3200000000.00,106666.67
94.00,2,TRUE,TRUE,TRUE,,3000000000.00,100000.00
99.00,2,TRUE,TRUE,TRUE,,4150000000.00,138333.33
86.00,2,TRUE,TRUE,TRUE,Pardis,890000000.00,29666.67
60.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2650000000.00,88333.33
58.00,1,TRUE,TRUE,TRUE,Shahrake Gharb,3400000000.00,113333.33
76.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2850000000.00,95000.00
57.00,1,TRUE,TRUE,TRUE,Southern Program Organization,2400000000.00,80000.00
81.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3300000000.00,110000.00
112.00,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,3600000000.00,120000.00
75.00,2,TRUE,TRUE,TRUE,Shahran,3500000000.00,116666.67
153.00,3,TRUE,TRUE,TRUE,Punak,7500000000.00,250000.00
95.00,2,TRUE,TRUE,TRUE,Shahrake Gharb,5100000000.00,170000.00
101.00,2,TRUE,TRUE,TRUE,Shahrake Gharb,6565000000.00,218833.33
40.00,0,FALSE,FALSE,FALSE,Pakdasht,165000000.00,5500.00
88.00,2,TRUE,TRUE,TRUE,Railway,2860000000.00,95333.33
141.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3810000000.00,127000.00
140.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1790000000.00,59666.67
120.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1530000000.00,51000.00
66.00,2,FALSE,TRUE,FALSE,Beryanak,1000000000.00,33333.33
70.00,2,TRUE,TRUE,TRUE,Punak,3500000000.00,116666.67
75.00,2,TRUE,FALSE,TRUE,Heshmatieh,3000000000.00,100000.00
70.00,2,FALSE,TRUE,TRUE,Elm-o-Sanat,1800000000.00,60000.00
150.00,3,TRUE,TRUE,TRUE,Saadat Abad,20000000000.00,666666.67
95.00,2,TRUE,TRUE,TRUE,Golestan,950000000.00,31666.67
65.00,2,TRUE,TRUE,FALSE,Jeyhoon,1450000000.00,48333.33
88.00,3,FALSE,TRUE,TRUE,Parand,475000000.00,15833.33
113.00,3,TRUE,TRUE,FALSE,Gheitarieh,6000000000.00,200000.00
50.00,1,TRUE,TRUE,FALSE,Shahrake Qods,360000000.00,12000.00
45.00,1,FALSE,FALSE,TRUE,Ostad Moein,1200000000.00,40000.00
53.00,1,FALSE,TRUE,TRUE,Narmak,1350000000.00,45000.00
100.00,2,TRUE,TRUE,TRUE,Andisheh,1800000000.00,60000.00
50.00,1,TRUE,TRUE,FALSE,Shahryar,500000000.00,16666.67
43.00,0,FALSE,TRUE,FALSE,Nasim Shahr,360000000.00,12000.00
85.00,2,TRUE,TRUE,FALSE,Baghestan,765000000.00,25500.00
